respondent_idx,mds_dim1,mds_dim2,party,ingroup_text
963,-0.3708351861698043,0.6731007703053187,ODS,"Pravicoví konzervativní, zodpovedná politika bez zadlužování."
965,-0.2957745163676661,-0.6321303976809579,STAN,"člověk střední třídy, který s penězi vychází, ale nemůže je rozhazovat"
966,0.07425440069388041,0.13354452486078439,Other,Lidé kteří svými názory bych zařadil napsáno od středu
968,0.3347380340551704,-0.7292760475460347,Unknown,"Spolehlivý, drží dané slovo, dokáže uznat pravdu oponenta "
969,-0.1497379404940411,0.40801598121813115,ANO,"normální obyčejní lidé, kteří mají nyní velmi malé prostředky na své zdraví, dovolené, koníčky"
970,0.06771485490979684,0.7798639396863812,ANO,"Člověk střední vrstvy, s normálním platem a prací na plný úvazek "
971,-0.046230957341058976,-0.7100514584173916,ANO,"Finančně gramotní, vzdělání, zajímající se o seberozvoj, řeší otázku udržitelnosti, mají hodnoty "
972,0.2925667629003615,-0.21658197796909,Unknown,"Lidé, kteří už dávno prohlédli tuto hru na politiky a vedení státu a nemají zájem se jí dál účastnit."
973,0.27346506306427537,0.7301934515122935,Unknown,"Rádi žijí, cestují. Nebojí se práce,  výzev. "
974,-0.10498168330389888,-0.7920875951247658,Unknown,"Znechuceny tim, co se tady deje"
975,0.1820871627150524,0.11813485413078867,Unknown,"Lidé, kteří jsou schopni změnit svůj názor na základě různých diskuzí a zjištěných informací. Jsou schopni kritický zhodnotit nové poznatky."
976,0.4635256665404274,-0.15953891782509408,STAN,"Vyssi vzdelani, dobrý prijem a zivotni standard, hodnoty jdou pro ne dulezite a jsou ochotni pro ne neco obetovat, zajimaji se o spol.deni a politiku, maji vseobecny prehled, je pro ne zasadni demokracie,nesnasi komunisty a fasisty"
977,0.3792478444475144,0.48886893531979,TOP09,"Lidi, co si o politice nedělají iluze a volí to ""menší zlo."" Lidi co vědí, že na složité problémy neexistují jednoduchá řešení a proto se nedají zlákat populisty."
978,-0.42743152151799346,0.5682944275963392,Pirati,"Lidi se středním a vyšším vzděláním, ověřující si informace. Ochotni změnit tvůj názor."
979,0.3072176868084221,0.43923971209514573,ODS,"lidé s komplexním myšlením, jsou schopní chápat souvislosti a ne uvažovat izolovaně"
980,0.2344151489754288,0.23449898983605477,ANO,"lidé, kteří mají paměť na to co strany nabízejí před volbami a pak dělají něco jiného"
981,-0.5843592855645133,-0.40695642093266776,ANO,Takové lidi nesoudim a pokud nechteji nebavime se o politice
982,-0.7621989948567105,-0.14580653573234995,Unknown,Vubec je nezajímá politika 
983,0.07670819069415671,-0.43397892728503945,KSCM,Můžou to být lidé různí. I tito lidé mi mohou být  nesympatičti.
984,0.4790526321268947,-0.4959441568857216,Unknown,"Politika je vůbec nezajímá. Občas jdou volit,když si myslí,že strana co by zvítězila,by zde dokázala něco podstatného změnit."
985,0.6566047640888439,0.33093528987421617,STAN,"Ctí demokracii, přejí si, aby stát co nejméně omezoval přirozený rozvoj ve všech oblastech lidské činnosti (za dodržení etického jednání vůči lidem i přírodě) a dokázal podpořit potřebné, aby se co nejvíce mohli začlenit do běžného života."
986,0.14998315969762407,-0.25973300839086855,ANO,"Obyčejní lidé,kteří vyznávají pravdu,nesnáší lež,tunelování ČR,a současnou vládu"
987,0.7252186130987583,0.33128011075899005,ANO,"empatičtí, cílevědomí, ambiciózní, společensky prospěšní "
988,0.45694531121836685,-0.660961295793232,ANO,"Ponauceny, vtlzdelany , sebejisti"
989,-0.6793699004990662,0.0919460797744599,STAN,"Nebojí se dělat radikální změny, nespoléhají se ve všem na stát, jsou přístupni kompromisům"
990,-0.06344885840140867,-0.3984584197439288,STAN,"Zajímají se o politiku, jsou to mladí lidé, VŠ vzdělání."
991,0.3508387238718052,0.26258076559304244,KSCM,Tyto lidé mají pouze stejný názor a představu o životě jako já.Rád s nimi najdu společnou řeč a nejsem žádný organizátor a starám se spíše sám o sebe a o své blaho a tak by to měl mít každý se mnou sympatizující.
992,0.14017462849335285,-0.6064180196807785,Unknown,"Běžný občan státu, který nenadává na každou změnu a chápe, že některé reformy jsou nutné, i když bolestivé "
993,-0.6717369138096922,-0.23464867049369503,Unknown,"Liberální, demokratického smýšlení, jsou si však vědomi, že k uhájení svobod je třeba někdy použít méně demokratické postupy."
994,0.10994324300811156,0.09043807601217901,Unknown,"Lidé, kteří jsou celkově nespokojení se situací v ČR"
995,-0.09280786666267853,0.5708127382292045,Unknown,"Nikoho takového neznám. Mají sice názory podobné, ale stále si myslí, že existence politiky je správná a že bez politiky nemůže  stát a svět existovat. Já si naopak myslím, že politika by měla být trestná nebo aspoň zakázaná."
996,-0.2467738297505369,0.5769219671075269,Unknown,"pravicově smýšlející, kteří se chtějí starat sami o sebe"
997,-0.3746842549277358,0.3112654814199717,ANO,"Lídé, kteří vědí že nic není jen černé nebo bílé a že je potřeba zajímat se do hloubky. Zárověň si nesmíme idealizovat politiky, bohužel často mají i své osobní zájmy."
998,-0.7051152720286419,0.36578629071829766,ANO,"mírní, spolehliví, dobří, mírumilovní"
999,0.06808872878765228,0.755977312157462,Other,"Svobodní, chytří, normální "
1000,-0.7357536162266676,-0.1220174206383662,TOP09,Nevim nenapada me jak popsat 
1001,0.3911411064678343,0.10142137362870801,ANO,"Obyčejní lidé s obyčejnými, ale pro ně důležitými problémy."
1002,-0.7600740321920476,-0.08456164359592247,STAN,Politika není důležitá a můj život neovlivňuje.
1003,-0.037085130288087645,-0.5341217414383952,ANO,"Jsou sympaticti, klidní,  pracovití, radsi řeší práci nebo osobní věci než politiku. Rádi se vzdělávaji a učí se nové věci. "
1004,0.3450472978521778,-0.0016299565481761916,KSCM,"Lidé, kteří si nenechají nikým vnutit žádné myšlenky a radši si sami zanalyzují dostupné informace."
1005,0.2606727357853756,0.069317114489759,Unknown,"Lidé, kteří smýšlejí o polotice jako já, bývají spíše klidní a praktičtí. Myslí si, že politika je složitá a že volby toho moc nezmení. Mají pocit, že politici často slibují věci, které pak nesplní. Nevěří moc tomu, že jeden politik nebo strana dokáže skutečně vyřešit velké problémy. Proto raději věnují čas svému životu a rodině než politice. Tito lidé mají pocit, že je lepší se starat o vlastní spokojenost než čekat, že něco vyřeší vláda nebo volby."
1006,0.5539462775467784,-0.5020495044257647,Other,"S těmito lidmi se cítím na stejné vlně, mohu si s nimi popovídat o čemkoliv."
1007,-0.5282408939461647,0.5089509436073932,Pirati,Volime piraty protoze cesko potrebuje zmenu a ne jen kecy starych lidi.
1008,0.41285171250084185,-0.3603989931090289,STAN,"Chápou, že společenská situace je složitější, neobviňují současnou vládu, ale jako vývoj společnosti. Hodnotí jednotlivce podle dovedností a chování a ne podle toho, čím jsou. Nezačínají diskuze typu “ti dnešní mladí”."
1009,0.7059108502385596,0.0013729254485402513,Pirati,"Stejné koníčky a názor na svět. Rozhled v sociální, kulturní sféře"
1010,-0.28633621063111275,-0.7124156962041936,TOP09,"Liberální, mladší člověk, žijící ve větším meste"
1011,0.4621049235180256,-0.5154039814408777,ANO,"Mají dost současné vlády, chtějí změnu"
1012,-0.2060131864173302,0.2899600503766281,STAN,"Lidé s vysokou školou, lidé zvyklí si informace ověřovat. Lidé na vyšších pozicích, kteří chápou důsledky a hrozby politického populismu."
1013,-0.27483466993659106,-0.6139551325144251,STAN,"Mají vyšší vzdělání, zkušenosti a zážitky s různými situacemi. 
Empatie, vzájemná úcta, slušné chování - tak by se měli chovat všichni bez rozdílu.."
1014,-0.37499278280565396,-0.11731541477891848,ANO,Jsou to normálně myslící lidé
1015,0.6210921381656799,0.16619590922898916,Unknown,"lidé, co dokážou prokouknout nenasytnost a farizejství, populismus a lež u politiků, vidí činy politiků a jejich důsledky pro občany"
1016,0.1594013884910982,0.784633437803261,ANO,"Racionální, realističtí a poctivý."
1017,0.2850755278763647,0.19261376130503788,Pirati,"Vzdělaní lidé jakéhokoli věku,kteří jsou ochotni prevzit zodpovědnost za svůj život, nespoléhají na sociální dávky (ale vnímají je jako záchrannou síť v případě nemoci či osobní krize), zajímají se o budoucnost mladších generací, nechtějí žít na dluh (ani konkrétně,ani obratně), u dětí kladou důraz na vzdělávání a slusnost"
1018,-0.22520034474533246,-0.7599923081478224,ANO,Je jich v mém okolí poměrně málo. 
1019,0.03434899852902951,-0.12016265093297045,Unknown,"Že to jsou lidé, kteří se sice politickými otázkami zabývají, o politice se někdy spolu pobaví, ale mají především jiné problémy k řešení, než politiku."
1020,0.2949168824669469,0.14449134438193784,STAN,"Lidé, kteří se snaží nedělat problémy a nechat ostatní žít. Zároveň vyznávají tradiční hodnoty."
1021,-0.10104693622404595,0.10004393133605896,Unknown,"Jsou to lidé,kteří se nezabývají vlastním prospěchem,ale přitom neubližují nikomu ani nikomu nestraní."
1022,0.7267435696784589,-0.28184016535234346,ANO,tito voliči loajální k volené straně
1023,-0.1974299032985329,-0.5917292320077387,STAN,Zajímají se o politiku trochu stejně jako já 
1024,-0.2854122432942995,-0.24065489741279633,SPD,Lidé podobné jako já vnímám politiku 
1025,-0.17517354576750915,0.08679561720680415,SPD,"Lidé, kteří spoléhají sami na sebe. Lidé, pro které jsou preference v tomto pořadí: rodina, sousedé, obec, stát. Lidé, kterým nevadí jiný politický názor, ale vadí jim třeba plýtvání veřejnými prostředky typu podplácení naší líné a uřvané menšiny prostřednictvím štědrých dávek, klientelismus, zlodějské neziskovky (ne všechny, pouze cca 98 procent). Nemohu napsat vše, nemám k dispozici několik desítek hodin."
1028,-0.5720995105087442,-0.36993716853963166,STAN,"Laskavý, moudri, demokrati, schony videt veci tak hak jsou, nepodleha populismu, uprimny, nelžu, spravedlivy, realista"
1029,0.7419743011721641,0.057441665622296564,ANO,Chápu to každý má názor nějaký 
1030,-0.34325124000662577,-0.6804709443690244,KSCM,Aby uznali i dobré věci minulého režimu. 
1031,-0.1774411541263815,-0.5041049973317749,Other,jsou to lidi s kritickým myšlením a berou v potaz více úhlů pohledu
1032,0.3467609347559487,0.14763585506862978,ANO,"starší lidé,kteří už něco prožili."
1033,-0.08063407636747351,-0.27120403599371357,Unknown,Jsou to lidé se stejným vnímáním a řešení problémů.
1034,-0.11247562549778867,-0.7158888166055664,ANO,"nijak, s lidmi se o politice nebavím"
1036,0.3199566999005365,-0.5241268783683708,ANO,"Nevím, jak smýšlí ostatní lidé "
1037,-0.459852961571673,-0.39755069349778305,ANO,nevim me to moc nezajma lidi
1038,-0.3569807661182022,0.14154454704926334,ODS,"Lidé, kteří se zajímají o dění kolem sebe, chovají se slušně, jsou ochotni nezištně pomáhat a dělá jim to radost.
Nemají rádi velkohubé politiky, nevolí KSČM, SPD a ano. Ví, v čem tkví hrozba populismu. "
1039,0.0946000702221991,0.6962521954455082,Pirati,"Tolerantní lidé, proevropsky smýšlející, přemýšliví, s kritickým myšlením."
1040,0.6554535755452274,0.39070410928282434,Pirati,"Středové zaměření, s akcentací na sociální stránku, ale také na menší podnikatele a OSVČ. za důležité považují zdravotnictví, vzdělávání (nehrazené) a ekologii."
1041,0.2976460840325392,0.6900469765102825,ANO,"Primárně jimjde o to kam naše země směřuje. Je třeba zajistit chod hospodáství, průmyslu. Nebýt jen montovnou. Je smutné že evropský vývozce elektřiny, kterým ČR beze sporu je, má nejdtažší elektřinu.
Tahle vláda fialové bídy musí skončit. "
1042,0.7224498475312261,-0.24754615524990714,STAN,"zajímají se o dění doma i ve světě, "
1043,-0.06166562416651344,0.7665729474863543,ANO,"může to být kdokoliv, mladý ,starý, dělník, důchodce, úředník apod. , takový člověk se nedá popsat"
1044,0.0033459368258485353,-0.3475808429950409,ANO,"Jak jsem již psala, o politice se veřejně nebavím, takže nemohu popsat lidi, kteří mají stejné politické smýšlení, jako mám já. "
1045,-0.12327408423831387,-0.5521944411933565,Other,"mají zájem a berou to jako svou zodpovědnost se o sebe postarat finančně, žijí zdravý životní styl a dbají na prevenci, berou operaci jako poslední možnost a nebojí se být odlišní. spoří si"
1046,0.1818951873509536,-0.43161219655668087,ODS,Normální lidé žijící normální rodinný život 
1047,-0.1946579757029965,0.6463739330441283,ANO,obyčejní rozumní lidé milující svobodu a demokracii
1048,-0.20936146998050156,0.7507511701308738,Other,"Většinou vědeckého zaměření s vysokoškolským vzděláním, demokraticky orientovani. "
1049,0.6395816271453436,0.42164242980838174,ODS,"Stredni az vyssi trida, vzdelani, s detmi, spolehaji se na sebe - ne na stat"
1050,0.008365802585512524,0.7364064133297006,STAN,"je ochotný naslouchat názoru jiných lidí, dokáže argumentovat bez nadávek, obviňování či násilí, je ochotný ke kompromisu, je slušný, dodržuje zákony a jiné normy, chápe nutnost úspor v rozpočtu (že nelze snižovat daně a zároveň zvedat platy a důchody), považuje za normální chodit do práce, je-li to v jeho možnostech, pomáhá ostatním"
1051,0.1554194297746457,-0.7693326341858867,Pirati,Jedná se stredo-levicového voliče s velkým fokusem na lidskou důstojnost a sociální spravedlnost. 
1052,-0.7240719633434554,0.06301083614966507,ANO,Vysoké prijmy rodina lidi všeho věku 
1053,-0.35605723059338407,0.4922278940334356,ANO,Mají stejný názor. Každý člověk má právo na svůj názor
1054,0.6356232514369127,-0.4647033979697919,ANO,"Budou odtažití, nedůvěřivý, váhavý, tvrdohlavý, příjemný "
1055,-0.3591912215299584,0.5250078978170885,Other,Lidé se selským rozumem s empatii hlavně nemyslí jen na sebe a nelžou.
1056,-0.0023089335089989606,-0.7397904350599765,ANO,ne nejsme nic a nikdo o koho se zajimam
